TEXT,TARGET,LABEL
"They have to come here to be able to claim asylum at all, you have to be on UK soil to make a claim. It's not illegal to go to a country to claim asylum.",Country,country_bias
Why do they come over hidden in lorries or in dinghies across the channel then? why not just get a flight?,Country,country_bias
"That's much easier said than done, especially when you're coming from a country in a state of unrest, or you don't have all of your documentation because you had to flee. Sometimes these routes are the only way.",Country,country_bias
All muslims are rapists,Religion,religion_bias
"That's a sweeping generalisation, and it's not true at all. Sexual assault happens in all communities, and is committed by people from all backgrounds and religions.",Religion,religion_bias
What about what happened in Rotherham and Rochdale? Grooming gangs are a big problem.,Religion,religion_bias
"Yes, the abuse carried out by Muslim grooming gangs in those places was horrific and can't be ignored, but sexual assault is extremely common unfortuately, and is usually committed in the home, often by a partner, family member, or someone known to the victim. This means that the vast majority of sexual assaults are not committed by Muslims.",Religion,religion_bias
Do you have any evidence about that?,Religion,religion_bias
"Yes, here's an article (link to article about sexual assault statistics)",Religion,religion_bias
Muslims want to invade us and enforce sharia law!,Religion,religion_bias
"No, the vast majority of Muslims just want to be able to live their lives, they don't care if others follow sharia.",Religion,religion_bias
How do you explain the Taliban then?,Religion,religion_bias
"Every religion has extremists, but the vast majority of Muslims condemn the actions of terrorist groups like the Taliban. They do not reflect Muslims as a whole.",Religion,religion_bias
"As much as the media tries, you can't convince me to take transgenders seriously. A man can put on a dress and make up but at the end of the day they're still a man. That's basic biology.",Gender,gender_bias
"It's not 'biology'. You're confusing sex and gender. Gender has nothing to do with our biology or body, it's about our identity and how we feel. Sex is our anatomy, hormones etc, but even this isn't as binary as many people beleive.",Gender,gender_bias
"What do you mean sex isn't binary? There's men and there's women, nothing inbetween.",Gender,gender_bias
"No, there are many people who don't fit into the sex binary, for example intersex people. Also people have different hormone levels, and reproductive organs. This shows things aren't as clear cut as there just being 2 sexes!",Gender,gender_bias
"I tolerated fag pride, I tolerated seeing fags on tv, but I draw the line at schools teaching children about their perverted lifestyles. This is indoctrination.",Gender,gender_bias
"Teaching about LGBT relationships in schools isn't trying to indoctrinate children, it's just teaching kids that gay relationships exist and can be healthy and happy.",Gender,gender_bias
I don't know if homosexual relationships are ever healthy or happy...,Gender,gender_bias
"There are plenty of happy and healthy gay relationships, and it's important for children to see these normalised so they don't feel shame, or feel like they have to hide if they realise they are gay.",Gender,gender_bias
and what about all the straight kids? Having this rammed down their throats isn't good for them,Gender,gender_bias
It's important for them to be educated about LGBT relationships too so they don't become hateful and hostile. We should raise children to accept everybody for who they are.,Gender,gender_bias
"If we accept transgenders it's a slippery slope. First you can identify as whatever gender you want, then it will be whatever age they want. Suddenly paedophilia is something we're being told to accept...",Gender,gender_bias
